TYC1,TYC2,TYC3,VTmag,HIP,RA(ICRS),DE(ICRS),recno
887,563,1,13.078,,197.68581111,10.04970694,189943
889,63,1,13.145,,194.37835917,13.94795972,190158
890,596,1,13.112,,196.71535722,14.06978833,190331
891,58,1,13.593,,200.47166972,8.4903875,190360
891,321,1,13.232,,200.72340333,8.26501,190396
891,644,1,13.417,,200.46845139,8.89886139,190440
894,89,1,13.338,,200.45057583,10.75276917,190817
894,775,1,13.077,,200.10676528,11.63459944,190932
895,276,1,13.101,,202.45028472,10.52890667,191017
897,697,1,13.273,,200.51623611,13.81439472,191369
898,60,1,13.231,,202.88784556,13.94872778,191418
900,86,1,13.094,,208.73269306,8.44309972,191697
905,63,1,13.684,,214.08455361,10.73707389,192499
905,611,1,13.196,,213.8012325,10.87488333,192575
908,1226,1,13.12,,213.60440611,14.47037472,193137
920,559,1,13.081,,229.6916325,9.05068583,194846
922,298,1,13.411,,227.15174611,12.41846972,195129
923,591,1,13.251,,229.21139556,11.06040972,195333
925,405,1,13.214,,226.54676139,12.58146694,195649
925,532,1,13.137,,227.07959278,13.77730417,195663
927,383,1,13.162,,230.52908083,8.376515,195966
931,945,1,13.875,,231.39204806,10.50191833,196492
933,1079,1,13.28,,235.45959806,9.37910861,196674
944,1047,1,13.141,,239.3925125,8.90716389,197762
946,736,1,13.258,,244.27218306,8.097235,197980
950,1153,1,13.12,,244.11914806,9.49868444,198562
959,1371,1,13.076,,246.8233325,8.2980875,199628
961,620,1,13.086,,249.55127833,8.46728167,199904
961,1539,1,13.537,,249.25631583,8.30509139,199975
963,116,1,13.203,,246.62558028,10.99769611,200232
964,1011,1,13.061,,247.25909139,11.09632583,200514
965,871,1,13.189,,249.76451806,10.54966167,200664
965,1434,1,13.277,,250.33775417,10.08970111,200725
967,431,1,13.189,,245.48098,12.69359222,200947
967,1435,1,13.112,,245.13062361,11.45181667,201040
968,1085,1,13.109,,247.80499806,13.08305667,201152
968,1521,1,13.362,,247.20196194,12.73598194,201195
969,1100,1,13.385,,250.03720528,11.68868972,201310
969,1280,1,13.301,,249.88487417,11.82676639,201329
970,1097,1,13.146,,251.01647694,12.66989444,201491
972,244,1,13.083,,247.35583167,14.63624917,201766
974,74,1,13.153,,251.60185806,14.75961444,202076
975,1799,1,13.597,,254.54392472,8.948935,202374
976,1949,1,13.698,,254.81175083,8.93752556,202540
979,81,1,13.117,,253.75674278,10.66854139,202971
979,207,1,13.297,,253.77581083,10.77371667,202981
979,561,1,13.283,,253.64963194,10.20850528,203015
979,609,1,13.116,,252.84247556,11.09857083,203020
979,1826,1,14.21,,253.62319917,10.55825111,203125
980,725,1,13.159,,255.92719694,10.71050306,203214
981,3,1,13.166,,258.19544028,10.2273425,203362
981,1040,1,13.073,,257.69922306,10.60457667,203476
983,1798,1,13.331,,254.21970417,11.36049639,203942
986,212,1,13.198,,260.2270525,12.731185,204369
987,987,1,13.321,,253.85867194,13.4148525,204588
987,1060,1,13.107,,254.23236556,13.29395528,204593
987,1651,1,13.367,,253.77779444,13.19969917,204663
990,1554,1,13.601,,260.23535944,13.39785944,205175
993,1059,1,13.063,,266.16084472,8.66879,205868
993,1426,1,13.141,,264.42250111,8.48736917,205934
994,2092,1,13.09,,266.80122389,7.62809917,206317
995,549,1,13.318,,260.71505028,10.20852194,206365
996,2053,1,13.09,,262.77043556,10.87168694,206757
997,214,1,13.065,,264.56450861,10.65292778,206799
998,121,1,13.311,,266.32515639,9.37752194,207068
998,1331,1,13.115,,267.77663917,10.12916194,207201
998,2141,1,13.175,,266.45220694,10.40587722,207286
998,2425,1,13.562,,267.42483333,10.40959194,207316
1010,268,1,13.21,,274.56109194,8.9225025,209963
1010,431,1,13.126,,274.3882525,9.25996972,209987
1010,929,1,13.489,,274.39520111,7.78906667,210053
1010,2345,1,13.345,,275.32568917,7.79317333,210287
1012,498,1,13.105,,271.78541556,10.11440444,210736
1012,1409,1,13.437,,271.15952806,9.4939075,210905
1013,920,1,13.372,,273.1348225,9.74745167,211157
1013,1030,1,13.488,,272.94563333,10.22837944,211175
1013,1597,1,13.266,,272.31329361,10.14140694,211286
1013,1866,1,13.109,,273.17298056,9.75594333,211350
1014,1326,1,13.116,,275.07687722,10.98148028,211599
1015,1176,1,13.341,,268.87848167,11.69277889,211874
1015,1333,1,13.105,,268.95117611,12.43516861,211901
1015,1391,1,13.086,,269.27448028,13.03001778,211913
1018,529,1,13.623,,274.26224417,11.32521889,212826
1018,713,1,13.246,,273.95717806,11.74449639,212860
1019,548,1,13.058,,268.13388111,13.74328889,213187
1019,1027,1,13.443,,268.27413389,13.6585825,213244
1019,1054,1,13.697,,268.50100667,13.43884833,213249
1019,1129,1,13.63,,268.86238083,14.45908139,213258
1021,55,1,13.08,,272.17287556,14.95796917,213725
1023,354,1,13.221,,276.09108222,9.10760139,214418
1023,1056,1,13.344,,275.87274194,8.77370833,214546
1024,2638,1,13.058,,278.1660825,8.89955222,215313
1024,2835,1,13.123,,278.1339825,8.14362278,215346
1025,955,1,13.435,,279.83407306,9.01314139,215497
1027,1808,1,13.095,,276.2323625,10.13568611,216639
1028,193,1,13.453,,279.08137861,10.98373694,216777
1028,2045,1,13.392,,279.00043083,10.36537167,217073
1029,3023,1,13.11,,279.72963917,10.85848167,217462
1030,505,1,13.342,,282.17352389,9.86746667,217733
1030,4246,1,13.627,,282.28530556,11.13529306,218131
1031,525,1,13.29,,276.0812,11.40794528,218274
1032,862,1,13.572,,278.40670917,11.50187306,218692
1036,133,1,13.324,,277.77861083,14.72681889,219834
1038,2543,1,13.751,,282.27430722,14.82881528,220535
1039,35,1,13.36,,284.46304861,9.07627611,220557
1042,245,1,13.104,,290.77920889,9.14900167,221334
1049,1688,1,13.252,,287.50705333,11.7258875,223627
1053,134,1,13.123,,287.720485,14.28450083,224390
1055,2528,1,13.148,,291.59007306,9.35308778,225186
1055,5461,1,13.257,,292.23637694,7.90890861,225400
1056,2902,1,13.364,,293.06991361,8.61352111,225815
1057,107,1,13.084,,296.74266139,9.28740111,225933
1057,781,1,13.075,,296.71485861,9.28800667,226071
1057,1945,1,13.435,,295.68889167,8.71697889,226296
1059,182,1,13.075,,292.55707222,10.71836194,226943
1059,1102,1,13.699,,292.60650028,10.76003694,227114
1059,2297,1,13.17,,292.80912167,10.47779389,227317
1059,2755,1,14.147,,292.59911694,10.94981556,227355
1060,416,1,13.264,,293.94101472,10.04217528,227428
1060,436,1,13.06,,293.26092472,11.07651389,227431
1060,526,1,13.058,,293.83048306,11.23657056,227447
1060,675,1,13.188,,293.37062861,10.17635139,227474
1060,788,1,13.257,,293.24217778,10.91584167,227493
1060,838,1,13.628,,293.09765583,11.15296222,227500
1060,883,1,13.391,,293.23431083,10.41078806,227510
1060,1475,1,13.264,,294.46579778,10.13186389,227616
1545,2150,1,13.816,,260.73184361,19.35919,335033
1060,2539,1,13.154,,294.16610139,9.93105583,227814
1060,3196,1,13.171,,293.17869972,10.83056,227925
1061,1053,1,13.076,,295.92776111,9.92399917,228217
1061,1154,1,13.207,,295.43421528,11.23229,228243
1061,2001,1,13.573,,296.67448306,9.51967333,228389
1061,2384,1,13.117,,296.44579278,9.96233083,228466
1061,2538,1,13.138,,295.59616806,9.6897525,228505
1062,71,1,13.209,,297.04537694,9.4528525,228524
1062,677,1,13.108,,297.28424833,10.88841389,228632
1062,1475,1,13.494,,297.82732583,10.95517333,228791
1062,2485,1,13.153,,297.02110139,10.56600472,228987
1063,1213,1,13.213,,291.37802139,11.9246075,229205
1063,2236,1,13.162,,292.96976361,11.55480472,229390
1064,1185,1,13.393,,294.50929056,11.85515194,229589
1064,1423,1,13.466,,293.47691972,12.87950806,229622
1064,2353,1,13.447,,294.76279056,12.78545444,229760
1064,2402,1,13.153,,293.79858583,12.49162917,229771
1064,3157,1,13.146,,294.84833028,11.74905889,229873
1064,3903,1,13.091,,294.75708083,11.48233833,229994
1064,4257,1,13.174,,294.88927611,11.62403333,230046
1064,4953,1,13.105,,293.80633083,11.39331833,230145
1064,5350,1,13.251,,293.2819975,11.25974556,230198
1065,1065,1,13.084,,296.4466925,12.47622778,230396
1065,1837,1,13.075,,296.45421278,12.92372278,230548
1065,2012,1,13.227,,295.12676722,11.51715306,230585
1065,2377,1,13.33,,296.69591556,12.66490917,230655
1065,2957,1,13.428,,295.95370833,11.85037583,230780
1066,305,1,13.339,,298.064285,12.63196361,230872
1066,679,1,13.228,,296.98072806,11.48889583,230946
1066,1096,1,13.662,,298.32218528,11.31088667,231033
1066,1795,1,13.128,,296.86385111,12.17904778,231148
1066,1913,1,13.452,,298.68877639,12.20171722,231162
1066,2413,1,13.137,,298.46079833,11.97368111,231253
1066,2462,1,13.144,,297.67774833,12.57013444,231259
1066,3065,1,13.363,,298.24668583,11.99287083,231369
1068,1387,1,13.07,,293.65549667,13.3201325,231937
1069,475,1,13.282,,295.97726667,14.745545,232178
1069,846,1,13.419,,296.19090944,13.73341778,232244
1069,1484,1,13.075,,296.61785,13.35684944,232349
1069,2613,1,13.065,,296.71803111,14.64153833,232555
1070,68,1,13.168,,296.97268194,13.65568972,232780
1070,1606,1,13.071,,297.34129583,13.24307583,233042
1070,1748,1,13.433,,297.30574806,13.35997639,233073
1070,2596,1,13.286,,297.78563278,14.08621861,233221
1070,2906,1,13.237,,297.98527056,13.89355056,233277
1071,2154,1,13.527,,300.44203167,8.03388222,233752
1072,378,1,13.226,,300.86438417,8.30041917,233923
1072,1305,1,13.6,,301.26161611,8.93595111,234086
1072,1812,1,13.265,,301.47703278,7.57640028,234166
1074,344,1,13.211,,305.20588139,8.27772083,234645
1075,2030,1,13.118,,300.00057972,10.72792972,235210
1078,1654,1,13.626,,306.03011944,10.16064667,236527
1079,2790,1,13.478,,298.9572425,12.33547944,236966
1084,69,1,13.324,,301.48806,13.7030025,238934
1084,635,1,13.243,,301.50112111,13.81411444,239026
1084,1672,1,13.137,,302.28976361,14.19277083,239223
1085,744,1,13.247,,302.91487583,13.23891361,239515
1085,1438,1,13.465,,303.22504389,14.81786639,239667
1088,940,1,13.576,,309.12182861,8.41646444,240682
1088,1651,1,13.242,,308.83714639,7.98334583,240827
1089,71,1,13.101,,310.37186639,7.55418333,240845
1090,601,1,13.108,,313.12602611,9.23574917,241216
1091,299,1,13.273,,306.77326028,10.51830806,241517
1091,1148,1,13.582,,307.64716806,10.28770861,241679
1092,257,1,13.118,,310.16448972,11.14018667,241847
1094,1519,1,13.202,,312.35496111,9.84312944,242598
1094,1684,1,13.089,,312.77339222,10.38393611,242620
1094,2482,1,13.12,,313.33431028,9.95138556,242713
1094,2901,1,13.587,,312.42018444,9.73296833,242764
1094,2955,1,13.09,,313.9609625,9.92286806,242775
1097,2394,1,13.09,,311.38649778,11.85966222,243794
1097,2403,1,13.069,,311.05081833,11.53624306,243798
1098,1023,1,13.261,,313.423775,12.5490875,243976
1098,1102,1,13.132,,314.03345111,12.06357889,243985
1098,1783,1,13.416,,313.7167075,12.50166972,244060
1099,1327,1,13.123,,307.22412056,14.22553667,244416
1103,514,1,13.499,,315.00017417,9.24417028,245486
1103,2189,1,13.183,,314.46835722,8.08407167,245635
1106,1809,1,13.575,,320.54209278,7.95328222,246336
1107,887,1,13.142,,314.37836556,10.095545,246427
1107,1117,1,13.206,,314.26945639,10.04179333,246458
1107,1606,1,13.315,,314.57926694,10.45600694,246523
1107,1909,1,13.099,,314.65684417,10.3057875,246564
1109,1998,1,13.435,,319.04024083,10.40153722,246998
1111,1250,1,13.084,,314.42839917,12.64575194,247438
1117,2309,1,13.342,,319.57546361,14.59415056,248956
1120,651,1,13.222,,325.42241222,8.95450167,249402
1124,43,1,13.428,,325.08926222,11.2383425,250037
1125,544,1,13.071,,326.03832472,10.81923556,250264
1126,1217,1,13.272,,327.68772,10.17313222,250448
1127,836,1,13.313,,323.49788361,11.35701917,250565
1128,425,1,13.135,,324.49095944,13.07296417,250740
1132,1790,1,13.136,,324.70841417,13.98751111,251537
1135,668,1,13.09,,329.536735,9.19259556,251981
1136,439,1,13.129,,332.03176889,9.110095,252086
1136,609,1,13.28,,331.81519278,8.89629861,252111
1139,187,1,13.403,,330.76392861,10.56906167,252533
1139,770,1,13.436,,330.63870417,10.854175,252604
1140,264,1,13.083,,331.59916333,9.70053278,252732
1141,765,1,13.098,,334.46300389,9.64344639,252925
1141,1322,1,13.26,,334.36834972,9.41326833,252998
1142,886,1,13.172,,336.50612306,9.68696583,253116
1144,1298,1,13.375,,332.934025,12.53115611,253469
1147,844,1,13.094,,329.87992167,13.41474194,253902
1152,223,1,13.209,,341.81924083,9.93315833,254714
1153,69,1,13.664,,342.95896611,9.68022417,254934
1153,280,1,13.566,,343.61942028,9.61325528,254954
1156,540,1,13.137,,344.50592111,12.21185667,255745
1156,2086,1,13.081,,344.01135,11.19066972,255918
1157,1757,1,13.469,,337.53988944,12.95209889,256164
1159,130,1,13.555,,344.55866528,14.17412861,256477
1162,175,1,13.318,,350.87258944,9.9366225,257145
1163,88,1,13.082,,345.19806333,11.96830361,257308
1163,594,1,13.27,,346.52824806,11.78993472,257365
1163,678,1,13.506,,345.91632806,10.65298028,257370
1163,1363,1,13.068,,345.80508389,10.04660333,257440
1173,129,1,13.405,,355.48656194,11.75744167,259192
1173,290,1,13.098,,355.683,11.18274833,259212
1173,880,1,13.098,,355.86406528,12.27055889,259276
1173,1159,1,13.27,,355.68752306,11.05382167,259317
1173,1374,1,13.152,,354.97398528,10.66031139,259349
1174,1205,1,13.273,,357.71895583,12.15679,259548
1176,1246,1,13.436,,356.30449861,13.21772583,259950
1179,1291,1,13.267,,3.63924861,15.62847972,260612
1180,114,1,13.098,,7.31078222,17.26533194,260684
1181,734,1,13.276,,0.53186083,19.67375333,260923
1182,346,1,13.104,,3.08618111,18.0103675,261111
1183,283,1,14.001,,6.61871139,19.91157639,261314
1185,33,1,13.263,,3.54812444,21.72820944,261782
1185,1587,1,13.149,,5.25497167,20.36347639,261931
1185,1676,1,13.074,,4.38741028,22.44273722,261941
1189,1460,1,13.239,,13.93248083,15.73274778,262741
1192,983,1,13.283,,14.77098361,18.72502111,263240
1192,1240,1,13.075,,15.74934611,19.65868833,263283
1195,1930,1,13.234,,15.52221639,22.2132375,263977
1196,1131,1,13.11,,17.65437722,16.35180278,264177
1197,1024,1,13.109,,19.54008694,17.12942028,264358
1198,732,1,13.147,,21.56990889,15.52471778,264501
1198,1456,1,13.105,,22.434905,17.31780639,264580
1198,1497,1,13.725,,21.51543722,16.27386806,264582
1199,375,1,13.914,,17.04328361,18.53058472,264630
1199,1183,1,13.312,,18.04679222,19.44931694,264719
1199,1411,1,13.433,,17.17713361,19.06643667,264747
1200,1030,1,13.348,,20.36185056,19.92540556,264939
1202,1365,1,13.1,,18.45511167,21.37897167,265326
1202,1481,1,13.107,,18.22105278,21.21095222,265342
1204,687,1,13.231,,21.37337861,21.60849639,265763
1205,1540,1,13.116,,25.81331667,15.37205361,266023
1210,6,1,13.12,,29.35135861,18.60844222,266778
1211,585,1,13.765,,25.12926667,20.44494667,267039
1211,1627,1,13.339,,26.28534694,22.29199972,267146
1213,1145,1,13.297,,31.73631333,20.41922333,267470
1214,567,1,13.153,,33.28186139,16.95775917,267575
1215,1034,1,13.594,,34.89085667,15.59951222,267782
1220,1918,1,13.211,,33.85175361,20.06134167,268694
1222,1239,1,13.131,,38.38789194,20.82204889,269034
1226,1574,1,13.158,,42.31228556,19.88724,269849
1226,1967,1,14.355,,40.24104917,19.48377861,269899
1227,307,1,13.551,,45.14163806,19.00126639,269942
1228,1085,1,13.215,,46.38033056,19.69608611,270176
1229,843,1,13.227,,42.47183444,20.14812083,270389
1230,976,1,13.194,,43.20308694,21.08025417,270577
1237,1057,1,13.162,,50.22682889,18.592955,271434
1241,603,1,13.182,,50.33879111,18.80320806,271897
1244,72,1,13.32,,48.21133639,21.24874194,272197
1250,804,1,13.179,,60.12100167,15.6436375,272894
1252,549,1,13.195,,56.09780083,17.87861556,273022
1257,350,1,13.271,,59.44365333,19.95119972,273513
1257,703,1,13.223,,59.82203528,19.30570778,273554
1257,994,1,13.336,,58.66507306,20.41272917,273596
1259,410,1,13.169,,62.76350889,19.53529639,273747
1261,125,1,13.561,,59.01718417,21.43672444,273945
1261,461,1,13.369,,58.04680083,21.63064833,273970
1262,691,1,13.2,,60.16809944,22.10789306,274165
1274,1342,1,13.083,,69.30780917,19.09947417,275206
1279,1623,1,13.305,,71.00283444,21.485945,275798
1286,381,1,13.345,,77.71499,18.63684278,276727
1287,1725,1,13.123,,79.43645833,17.09572556,277050
1295,425,1,13.06,,79.20943722,21.02491722,278033
1303,82,1,13.059,,87.94415306,18.66019528,279709
1304,1050,1,13.098,,81.84237667,19.72756222,280111
1309,753,1,13.137,,83.67195639,20.94057278,281249
1312,38,1,13.071,,88.9713725,15.10848778,282185
1312,426,1,13.317,,89.6381,15.15271528,282238
1313,388,1,13.15,,90.38690361,16.83461944,282786
1313,1372,1,13.137,,91.47281167,16.17808083,283001
1314,1711,1,13.47,,93.51455639,15.01361861,283461
1317,277,1,13.292,,90.80937778,18.24850472,284358
1317,885,1,13.535,,91.38569889,18.69547778,284538
1318,962,1,13.099,,93.96260528,17.51212306,284929
1319,1841,1,13.212,,95.53685778,17.99226111,285348
1320,938,1,13.241,,89.24039806,19.68739333,285620
1320,1631,1,13.628,,89.45727917,20.28521806,285779
1321,17,1,13.084,,90.98806722,18.7659875,285885
1321,586,1,13.116,,91.86503056,19.67452278,286053
1322,30,1,13.068,,93.13548917,19.89422167,286291
1323,1934,1,13.074,,95.71270306,18.92058028,287150
1324,885,1,13.068,,89.92561278,21.80282778,287314
1324,1595,1,13.685,,89.14069861,21.30361056,287431
1326,737,1,13.312,,92.54131972,22.42375556,288264
1327,139,1,13.234,,94.89795694,21.11478639,288566
1327,1684,1,13.353,,95.15077972,21.675895,288925
1330,673,1,13.07,,101.292635,15.31669028,289773
1330,1097,1,13.09,,101.85378972,15.51009556,289855
1330,1197,1,13.48,,101.69945139,15.64892472,289883
1330,1768,1,13.218,,101.20416417,16.23434583,290000
1330,2053,1,13.091,,100.65717056,16.03178056,290038
1333,1210,1,13.067,,98.04150389,18.35133722,291159
1334,340,1,13.507,,101.48153944,17.01458917,291322
1335,342,1,13.447,,103.61636694,18.55777778,291811
1335,1572,1,13.223,,103.48912611,18.11655194,292156
1338,2209,1,13.285,,100.49071667,18.98163528,293369
1339,309,1,13.063,,102.22866,19.30715417,293442
1339,697,1,13.134,,102.12908083,19.82551139,293560
1342,184,1,13.151,,101.20568306,22.26492139,294528
1342,388,1,13.661,,101.48576139,22.33077167,294563
1342,758,1,13.16,,101.92199806,21.58388556,294627
1344,839,1,13.216,,105.09611889,16.68570194,295428
1345,276,1,13.306,,107.24822667,16.49165194,295747
1345,368,1,13.302,,106.6924525,16.0055925,295770
1346,532,1,13.158,,108.80252306,15.60912639,296199
1346,971,1,13.233,,109.05057139,15.63239639,296303
1346,1010,1,13.086,,109.01549028,15.32222361,296312
1347,827,1,13.116,,111.43175583,15.07964222,296639
1347,1050,1,13.091,,110.57523361,15.95054667,296693
1350,647,1,13.183,,108.48009972,17.41369083,297667
1356,2451,1,13.332,,105.91078056,22.37683306,299707
1357,2022,1,13.146,,107.76281139,21.26082944,300084
1358,713,1,13.102,,108.65321556,22.49858639,300249
1358,764,1,13.401,,108.774135,21.6458475,300255
1358,1018,1,13.142,,108.23663167,21.92545417,300296
1360,1544,1,13.069,,112.61064972,15.71216222,300886
1362,1350,1,13.065,,116.65525056,16.05544472,301421
1363,357,1,13.191,,118.78735194,16.82855139,301571
1365,1820,1,13.327,,115.29709889,17.42744861,302224
1366,1712,1,13.114,,116.05061083,17.72092083,302457
1367,266,1,13.195,,118.23136944,17.16447972,302572
1368,1566,1,13.106,,112.2269275,19.57562194,302964
1369,548,1,13.09,,115.82663722,20.39841472,303082
1371,861,1,13.177,,118.95165306,19.1976175,303617
1372,451,1,13.171,,113.32959944,21.25285222,303835
1372,682,1,13.067,,112.69271222,22.14444444,303868
1383,936,1,13.384,,127.09033306,17.49850861,306057
1383,1219,1,13.285,,126.38535111,17.24662917,306085
1384,209,1,13.132,,120.415595,20.43921639,306123
1388,418,1,13.6,,121.40939083,21.77762194,306782
1396,842,1,13.123,,131.48141222,19.91361639,308597
1396,875,1,13.453,,131.73216611,18.59433861,308600
1396,1672,1,13.078,,132.00672417,19.03915194,308672
1401,353,1,13.453,,137.32835194,17.37649056,309669
1401,1463,1,13.46,,136.48624278,16.44982333,309801
1403,1373,1,13.122,,142.697535,16.48359778,310296
1417,334,1,13.151,,148.01526556,20.60378139,312636
1417,1111,1,13.133,,148.94011639,20.25209889,312738
1418,327,1,13.123,,150.42909583,20.67950389,312828
1419,1288,1,13.67,,153.15784528,16.97838694,313122
1420,235,1,13.105,,156.01044889,17.38182389,313188
1421,565,1,13.348,,158.50396389,16.51604861,313373
1425,309,1,13.06,,153.05428472,22.45156139,313914
1426,118,1,13.288,,157.09968972,22.49460889,314058
1427,516,1,13.246,,159.67783333,20.6223325,314239
1427,1320,1,13.621,,159.62090389,22.31690194,314344
1428,187,1,13.104,,160.75264611,15.77512917,314370
1429,809,1,13.73,,162.96450333,15.27288722,314633
1430,127,1,13.133,,166.41352889,16.97017611,314705
1430,141,1,13.196,,165.80044472,16.63843389,314707
1430,1504,1,13.118,,165.60318222,15.65258417,314884
