TYC1,TYC2,TYC3,VTmag,HIP,RA(ICRS),DE(ICRS),recno
72,119,1,12.335,,58.94010667,6.60561111,12010
72,121,1,11.901,,58.92778972,6.93260444,12011
72,123,1,11.121,,58.71869806,6.36180389,12012
72,125,1,11.494,,59.90137917,6.11828833,12013
72,128,1,12.109,,59.11219333,5.16525528,12014
72,129,1,11.541,,59.30057167,6.58483278,12015
72,140,1,11.798,,59.35089111,5.19078861,12016
72,175,1,11.114,,58.69881944,7.1344275,12017
72,193,1,11.377,,58.86182639,6.93211083,12019
72,196,1,12.125,,59.96593,6.28552444,12020
72,212,1,11.077,,58.85208639,6.92284389,12021
72,246,1,11.298,,58.7340625,5.76371111,12025
72,268,1,11.277,,59.10519722,7.29197333,12029
72,269,1,11.659,,59.61739944,6.87818861,12030
72,272,1,11.943,,58.88941861,5.86603472,12031
72,303,1,12.027,,58.97244833,6.07534222,12032
72,307,1,11.016,,59.70567917,6.42258556,12033
72,308,1,12.58,,58.81951111,6.03575333,12034
72,311,1,11.55,,59.81391,7.22094611,12036
72,313,1,11.678,,59.9934125,6.07112139,12037
72,317,1,11.63,,59.2200325,5.67360639,12038
72,331,1,12.356,,59.73661278,6.32920278,12039
72,352,1,12.628,,59.37149639,7.29926444,12043
72,359,1,11.018,,59.80783583,7.30608556,12044
72,361,1,11.689,,59.0115375,6.3754375,12045
72,375,1,11.051,,59.539415,7.03276583,12047
72,380,1,12.207,,59.71668222,5.78351472,12048
72,383,1,11.63,,59.67214583,5.69894694,12050
72,398,1,11.188,,59.5582625,6.63746778,12053
72,400,1,11.024,,59.39960111,5.77694722,12054
72,407,1,11.292,,59.13066167,7.402665,12055
72,418,1,11.543,,58.77009639,7.42707889,12058
72,423,1,11.781,,59.79511861,6.49198278,12060
72,428,1,11.669,,59.51167222,6.34228,12062
72,435,1,11.159,,59.77164667,6.92466917,12063
72,441,1,11.921,,59.71796194,7.3358625,12064
72,442,1,11.635,,59.28596139,5.52491278,12065
72,461,1,12.318,,58.72549667,6.74889111,12070
72,463,1,12.527,,58.71628944,6.30861,12071
72,479,1,11.337,,59.37259667,6.49449972,12073
72,500,1,11.306,,59.85095417,5.49588139,12074
72,504,1,12.424,,59.18777444,5.48544056,12075
72,530,1,11.448,,59.82161444,7.1390775,12077
72,541,1,11.848,,59.91037361,6.52748528,12078
72,542,1,11.397,,59.252185,5.37387361,12079
72,554,1,11.872,,58.78786139,5.36212444,12080
72,557,1,12.51,,59.50796639,5.3549475,12081
72,562,1,11.806,,58.76135611,5.90654167,12082
72,574,1,11.165,,57.98570333,5.12163278,12083
72,580,1,12.333,,58.39729278,5.64256306,12085
72,582,1,11.533,,57.64741917,6.04472056,12086
72,583,1,12.619,,57.76391389,5.44216278,12087
72,606,1,12.249,,58.52750417,5.45658278,12088
72,620,1,11.241,,58.51337861,5.43105361,12089
72,623,1,11.448,,58.19828278,6.19349667,12090
72,661,1,11.157,,57.91458333,5.76267611,12091
72,668,1,11.488,,57.57725722,5.01423694,12092
72,669,1,11.764,,58.49116694,5.96002306,12093
72,672,1,12.438,,58.63953833,6.34600222,12094
72,695,1,11.925,,58.20940139,5.29431083,12097
72,721,1,11.956,,58.15005444,5.17434167,12098
72,745,1,11.388,,57.930795,5.7766475,12099
72,753,1,12.354,,57.87160194,5.95555472,12100
72,759,1,11.994,,58.6749775,5.92476722,12101
72,782,1,12.405,,58.37590722,6.18780444,12104
72,785,1,12.188,,57.85229194,6.0903675,12105
72,801,1,11.102,,57.88001556,6.29694333,12107
72,816,1,12.309,,58.44847917,5.7065175,12108
72,817,1,11.874,,57.87336111,5.79753944,12109
72,819,1,11.657,,58.47001972,5.0580225,12110
72,836,1,11.294,,57.63882694,5.40863944,12111
72,837,1,11.784,18058,57.89738278,5.93871056,12112
72,866,1,11.13,,57.88634472,6.33950722,12114
72,922,1,11.514,,57.76169556,5.87546611,12117
72,941,1,11.646,,57.61641806,6.19289028,12118
72,942,1,11.156,,57.99415861,5.59379306,12119
72,958,1,11.34,,58.4567675,5.3622625,12120
72,983,1,11.787,,57.85705833,5.29273361,12122
72,999,1,11.572,,58.05264278,5.42333583,12123
72,1006,1,11.272,,57.53698861,5.70071722,12124
72,1018,1,11.095,,58.00292944,6.32983139,12125
72,1033,1,11.671,,57.709565,6.06033222,12126
72,1041,1,11.228,,58.2872525,5.60926278,12128
72,1069,1,11.698,,58.04749139,7.17507361,12133
72,1073,1,11.136,,57.73770528,6.9089825,12134
72,1081,1,12.164,,57.83237056,6.93082722,12137
72,1093,1,11.705,,58.30776222,6.52525833,12139
72,1102,1,11.736,,57.54756722,6.81360972,12140
72,1113,1,11.916,,58.39835306,6.9970575,12141
72,1118,1,11.374,,58.62072056,6.41052889,12143
72,1123,1,11.603,,57.86377361,7.27867389,12144
72,1127,1,12.157,,57.67991083,7.05612278,12145
72,1128,1,11.445,,58.47301194,6.47203222,12146
72,1131,1,11.07,,58.60505528,6.75464083,12147
72,1142,1,11.315,,57.65133278,6.7141125,12149
72,1149,1,12.718,,58.60419667,6.62139028,12150
72,1153,1,12.642,,58.16364639,6.47192861,12152
72,1159,1,11.521,,57.55316361,7.31548722,12153
72,1168,1,12.148,,57.86177861,7.01613917,12154
72,1171,1,11.119,,58.6643,6.70778,12155
72,1176,1,12.126,,58.28127556,7.39203444,12157
72,1178,1,12.067,,57.57926667,6.5622675,12158
72,1181,1,11.217,,57.69627444,6.58582306,12160
72,1186,1,11.263,,58.4683825,7.00753278,12162
72,1190,1,11.586,,58.60483694,6.47574028,12164
72,1193,1,11.963,,58.32628611,7.07888611,12165
72,1194,1,11.135,,57.92300083,7.06560861,12166
72,1201,1,12.124,,57.53539028,7.38738583,12167
72,1207,1,11.306,,58.27904833,6.56362,12168
72,1216,1,11.207,,58.00358389,6.58753028,12170
72,1217,1,11.592,,58.14472083,6.41271667,12171
73,25,1,11.685,,62.45381778,1.6376325,12174
73,26,1,11.58,,60.10487889,2.00457417,12175
73,28,1,12.084,,61.67357056,2.10419111,12176
73,52,1,12.397,,61.11129306,2.05294278,12178
73,56,1,11.983,,60.81211722,0.36455639,12179
73,59,1,11.638,,62.453405,1.07396639,12180
73,62,1,11.065,,60.13369167,2.12874806,12181
73,77,1,11.754,,61.50673,1.24557222,12183
73,83,1,11.45,,62.150365,1.22152472,12184
73,85,1,11.477,,61.00270556,0.66491278,12185
73,101,1,11.366,,62.09323,1.34888417,12187
73,104,1,11.789,,62.35047694,1.28659583,12188
73,135,1,11.415,,62.42901722,0.10520278,12191
73,147,1,11.848,,60.92708361,2.02695306,12192
73,152,1,12.309,,61.78759389,0.863585,12194
73,166,1,11.743,,61.28206889,0.74083361,12195
73,169,1,11.312,,60.48275111,2.33530556,12196
73,178,1,12.519,,62.33250528,2.22371111,12197
73,189,1,11.748,,60.33547694,1.23406194,12198
73,206,1,11.54,,61.00504861,1.9850625,12202
73,208,1,11.964,,61.58844222,1.28121944,12203
73,212,1,11.842,,60.72151111,2.4164575,12204
73,227,1,12.135,,61.99091889,0.18029111,12206
73,236,1,12.115,,60.85497028,2.37478917,12208
73,253,1,11.684,,62.37208056,0.3200375,12211
73,257,1,11.964,,60.191065,2.47171639,12212
73,263,1,11.668,,61.05330694,0.39456889,12213
73,280,1,11.385,,61.79326306,2.35801778,12215
73,285,1,11.332,,61.05027667,0.59124361,12216
73,309,1,12.304,,61.41481639,1.33627667,12218
73,329,1,11.22,,61.98159806,1.31494083,12219
73,333,1,11.788,,60.48249639,1.38133444,12220
73,403,1,12.006,,60.75329611,2.23897778,12225
73,433,1,12.606,,62.28375722,0.76806944,12228
73,455,1,11.854,,62.14275333,1.01028194,12230
73,462,1,11.21,,60.21527639,2.14801056,12231
73,467,1,11.91,,61.67031306,1.17277639,12232
73,468,1,11.332,,60.31450333,0.4769675,12233
73,486,1,11.433,,61.26444222,1.60679028,12236
73,487,1,11.726,,61.63293333,0.07974306,12237
73,489,1,11.109,,60.96540556,1.36555028,12238
73,496,1,11.141,,60.40408917,0.11676111,12240
73,526,1,12.3,,60.07556861,1.6963125,12245
73,527,1,12.096,,62.40247972,0.87217472,12246
73,530,1,11.377,,61.98446194,0.25996278,12247
73,531,1,11.85,,61.4159425,0.59200222,12248
73,533,1,12.041,,61.34892278,0.41892611,12249
73,534,1,11.737,,62.24364972,0.94776,12250
73,538,1,12.418,,60.90628639,1.86214556,12251
73,542,1,12.231,,60.01409278,2.09802194,12252
73,555,1,12.254,,61.7876325,1.13731056,12253
73,612,1,12.461,,61.97990111,1.31011778,12256
73,614,1,11.793,,61.982235,1.72060083,12257
73,636,1,11.001,19326,62.12828972,0.26140417,12261
73,638,1,11.392,,61.89731917,1.63243111,12262
73,653,1,11.713,,61.20669306,0.39622639,12263
73,665,1,11.524,,62.41492417,1.67880139,12264
73,681,1,12.084,,60.74991194,0.26833222,12266
73,683,1,11.554,,60.87478389,2.42104278,12267
73,694,1,11.491,,60.65704417,0.84037083,12269
73,700,1,12.587,,60.398785,0.05826444,12271
73,702,1,11.491,,61.79713528,0.120305,12273
73,705,1,11.025,,61.26840778,2.30042083,12274
73,723,1,11.063,,60.40002139,1.98273583,12276
73,725,1,11.595,,61.63715611,0.12155472,12277
73,730,1,11.498,,61.81363111,0.19075028,12279
73,731,1,12.463,,61.98657861,2.32375028,12280
73,746,1,11.369,,60.25244222,0.71677,12283
73,749,1,13.692,,62.36134972,1.44924972,12285
73,762,1,11.931,,61.81812944,1.22074167,12288
73,763,1,11.492,,61.76953444,0.40426944,12289
73,769,1,11.81,,61.97060861,2.25642389,12290
73,787,1,12.567,,60.03516139,0.00161278,12293
73,820,1,11.726,,61.65727111,0.05271639,12296
73,820,2,11.977,,61.65753861,0.05251472,12297
73,827,1,11.932,,60.18696639,0.61900417,12298
73,837,1,11.988,,61.10550333,0.21425722,12300
73,840,1,11.995,,61.45178889,0.17049611,12301
73,863,1,11.077,,61.69612222,1.04645639,12303
73,872,1,11.83,,62.26395361,2.19728583,12306
73,890,1,12.068,,62.43601722,0.57196472,12310
73,894,1,11.715,,60.79398694,0.30509583,12312
73,913,1,12.016,,62.24637556,1.44421694,12315
73,923,1,11.22,,61.70675778,1.51428,12317
73,924,1,11.781,,62.29536861,0.77677639,12318
73,931,1,11.161,,60.91210333,0.09823639,12320
73,1058,1,11.444,,60.13041972,2.12779528,12323
74,5,1,11.297,,63.915115,2.2050025,12325
74,18,1,11.272,,62.52577056,0.91716,12326
74,21,1,11.15,,64.19342306,2.08475194,12327
74,43,1,11.439,,64.47829222,2.27567722,12330
74,44,1,11.419,,62.69229667,0.64333083,12331
74,52,1,11.421,,62.70907333,0.42048028,12332
74,113,1,11.458,,64.32871944,2.40106361,12335
74,140,1,11.068,,62.86233556,0.77496389,12340
74,143,1,12.205,,62.52208694,1.70154167,12341
74,205,1,11.994,,64.24858806,1.68687111,12345
74,210,1,12.019,,64.02524333,1.1104875,12346
74,228,1,11.802,,63.86380694,0.67847028,12348
74,242,1,11.206,,62.77662167,0.89774694,12350
74,260,1,11.296,,63.1119825,0.3368525,12354
74,270,1,12.289,,63.75966472,1.14905639,12355
74,282,1,11.932,,64.5576625,1.09093306,12358
74,298,1,11.671,,63.41503972,0.07890361,12359
74,355,1,11.75,,63.74633056,2.20687722,12362
74,376,1,11.327,,63.49835972,0.24019472,12364
74,378,1,11.336,,64.76851556,0.9726975,12365
74,404,1,11.674,,62.94774056,1.08373194,12367
74,414,1,11.556,,64.94285083,0.77197111,12370
74,418,1,11.466,,64.68995472,0.94369139,12371
74,419,1,12.303,,64.95146944,2.43939361,12372
74,424,1,11.095,,64.15148111,0.12388333,12373
74,426,1,12.112,,64.83120861,0.24409306,12374
74,448,1,11.104,,64.95032667,0.60265333,12376
74,456,1,11.238,,64.54671806,1.30368778,12378
74,470,1,11.041,,64.53502028,1.18535833,12381
74,472,1,11.79,,63.922865,0.46803333,12382
74,480,1,11.62,,63.53828417,1.32563222,12387
74,498,1,11.205,,63.86835389,0.85458694,12391
74,528,1,11.434,,63.59478417,0.60179333,12394
74,533,1,12.687,,62.57803139,1.98123722,12395
74,572,1,11.347,,64.66994889,0.39629583,12396
74,580,1,11.319,,64.21533167,0.71776861,12397
74,583,1,12.209,,63.68976222,1.87434861,12398
74,638,1,11.043,,63.19700278,0.43858306,12400
74,648,1,12.371,,64.57016722,0.18810028,12401
74,659,1,11.831,,63.75998139,1.56169778,12402
74,662,1,11.148,,63.8050475,0.4706025,12403
74,686,1,11.207,,64.74554806,0.80042028,12406
74,700,1,11.377,,64.36315444,0.78663417,12407
74,715,1,11.195,,63.12269167,1.56317111,12409
74,742,1,11.061,,63.56273972,0.74129306,12411
74,749,1,11.743,,63.55464389,1.51179472,12412
74,757,1,11.464,,64.85486194,1.94981472,12414
74,758,1,11.419,,64.96999861,0.95942139,12415
74,763,1,11.568,,64.30574889,2.23923722,12416
74,789,1,11.946,,63.71196,2.49968944,12418
74,795,1,11.251,,62.75614,1.51526194,12420
74,831,1,11.6,,64.6307675,2.07825694,12423
74,832,1,12.038,,64.63955861,0.65570778,12424
74,872,1,11.234,,64.53740444,1.279635,12428
74,885,1,11.171,,62.88390056,1.80926361,12429
74,891,1,11.695,,64.79671167,2.18653111,12431
74,911,1,12.098,,64.96572583,1.50139639,12432
74,922,1,11.374,,63.89079889,0.42736389,12433
74,927,1,11.155,,62.89463639,1.55705056,12434
74,936,1,11.656,,63.55543083,0.69755833,12435
74,941,1,11.625,,63.45142361,2.27294306,12436
74,958,1,11.128,,64.82661167,0.68834694,12437
74,959,1,11.546,,62.98329972,1.5385625,12438
74,977,1,11.213,,63.62896833,1.85488944,12439
74,982,1,12.756,,63.987985,1.10326944,12440
74,990,1,11.437,,63.57874444,1.08726889,12442
74,1013,1,11.158,,63.38717306,1.93154972,12444
74,1030,1,11.295,,62.87913139,0.35783389,12446
74,1043,1,12.0,,63.66016944,1.63204333,12447
74,1046,1,11.796,,62.98820083,1.12087056,12448
74,1056,1,11.334,,64.71887083,0.76938972,12449
74,1082,1,11.6,,64.20380972,0.49654111,12451
74,1090,1,11.228,,63.67880306,0.98597611,12452
74,1096,1,11.526,,62.52354806,0.27024472,12453
74,1111,1,11.064,,62.85561333,1.71716667,12455
74,1117,1,11.728,,64.55012889,1.4061775,12456
74,1120,1,11.602,,64.87266833,0.88012056,12457
74,1135,1,11.041,,64.46427028,1.65368722,12460
74,1156,1,11.421,,63.07426333,0.96085472,12462
74,1158,1,11.268,,63.70758528,0.04356833,12463
74,1163,1,11.241,,64.36887167,1.47274972,12464
74,1164,1,11.653,,63.84037361,0.10610389,12465
74,1165,1,11.816,,63.24867667,1.44578861,12466
74,1176,1,12.828,,63.04277278,0.50599833,12468
74,1182,1,11.925,,62.71498444,0.87645806,12469
74,1199,1,11.904,,62.87515583,1.38531389,12471
74,1201,1,12.309,,64.15755056,1.40061111,12472
74,1203,1,11.12,,64.59461972,1.3943025,12473
74,1214,1,12.891,,62.58161889,0.33205167,12474
74,1216,1,11.049,,62.62272833,1.08445944,12475
74,1239,1,12.209,,64.42195194,1.37015611,12476
74,1249,1,11.456,,64.19914167,1.36293472,12478
74,1273,1,11.07,,64.20797583,0.87687028,12482
74,1278,1,11.519,,64.107535,0.43275417,12483
74,1333,1,11.19,,63.63867667,0.99858639,12489
74,1341,1,11.611,,64.12777278,0.07864722,12490
74,1364,1,11.677,,63.02783944,0.95120972,12491
74,1393,1,11.377,,63.07677056,0.0254775,12492
74,1398,1,11.712,,63.450565,0.63377167,12493
74,1422,1,11.57,,63.59746,0.72112278,12494
74,1424,1,11.457,,63.52907,0.42530028,12495
74,1440,1,12.424,,62.80974194,0.4917875,12497
74,1452,1,11.506,,64.52500472,0.06096806,12499
74,1471,1,11.91,,64.42392722,1.14622111,12502
74,1472,1,12.326,,64.47472222,0.32984,12503
74,1482,1,11.594,,62.97357972,0.3136875,12504
74,1494,1,11.488,,64.73969417,0.29881417,12507
74,1508,1,11.722,,62.51381556,0.38207806,12509
74,1511,1,11.414,,63.03355333,0.35794389,12511
74,1517,1,11.824,,64.77467972,0.40178972,12512
74,1526,1,11.022,,64.8222825,0.20812167,12513
74,1538,1,11.329,,62.78204167,2.46671833,12515
74,1553,1,11.697,,63.46826278,2.48976278,12518
74,1568,1,11.65,,62.98962194,2.02729944,12519
74,1715,1,11.599,,64.43236556,1.56474139,12520
75,2,1,11.879,,67.47847,1.93622472,12523
75,119,1,11.228,,66.12643222,2.42606917,12531
75,129,1,11.008,,66.52612806,1.8433025,12533
75,157,1,11.443,,66.55006306,2.45384222,12535
75,159,1,11.509,,65.92023611,1.35228,12536
75,181,1,11.692,,66.26109306,1.70935028,12537
75,200,1,11.074,,65.00708278,0.29815139,12538
75,209,1,11.44,,66.74978194,1.87323306,12540
75,233,1,11.053,,65.10641917,2.15307,12542
75,250,1,11.286,,65.35204917,0.13307528,12544
75,283,1,11.745,,66.09919583,1.66625,12545
75,353,1,11.279,,66.24538639,2.19521306,12548
75,410,1,11.347,,66.5738925,0.02661389,12555
75,443,1,11.512,,65.63392667,1.76992444,12558
75,454,1,11.293,,67.34685139,0.18477667,12559
75,457,1,11.202,,65.46469556,2.28242028,12560
75,475,1,13.153,,65.05253278,2.48295917,12561
75,553,1,11.031,,66.26180389,1.25278611,12566
75,573,1,11.219,,66.28565528,2.39498083,12569
75,588,1,11.687,,65.52794083,0.14617389,12571
75,601,1,11.488,,67.04001528,1.65010944,12572
75,629,1,11.932,,65.31537639,2.00473611,12573
75,654,1,11.481,,67.18811444,0.40814111,12574
75,670,1,11.393,,65.20653278,0.50235222,12577
75,689,1,11.716,,65.58219167,1.73234639,12578
75,720,1,11.181,,65.04762639,0.12319972,12581
75,739,1,11.241,,66.08496028,2.11989417,12585
75,769,1,11.552,,66.25054583,2.29502167,12586
75,810,1,11.612,,67.26063306,0.45333417,12588
75,821,1,11.986,,65.61106917,1.52728389,12589
75,823,1,11.447,,66.13870306,2.4777725,12590
75,877,1,11.065,,65.5634775,1.92788361,12598
75,888,1,11.247,,65.56755417,0.21349944,12599
75,893,1,11.198,,67.14595028,2.37490583,12600
75,926,1,11.154,,65.54819472,0.32176861,12603
75,978,1,11.287,,65.16560833,0.46534056,12605
75,991,1,11.11,,66.88598639,1.13550944,12606
75,997,1,11.54,,66.58350611,2.40471389,12607
75,1010,1,12.538,,66.36885111,1.82143694,12609
75,1023,1,11.622,,65.57368139,1.51394278,12610
75,1042,1,11.1,,66.18069,1.11684056,12612
75,1072,1,11.681,,65.26458417,1.95503722,12614
75,1089,1,11.415,,67.17486472,2.31993194,12615
75,1091,1,11.208,,65.90672194,2.32409778,12616
75,1099,1,12.109,,65.71542111,1.6409725,12617
75,1133,1,11.616,,66.42450056,2.20918222,12618
75,1137,1,11.011,,66.32940667,1.11283694,12619
75,1143,1,12.022,,66.52457389,1.44061444,12621
75,1181,1,11.045,,65.33719444,1.53488278,12626
75,1185,1,11.431,,65.81049,1.51342167,12627
75,1268,1,11.607,,65.26122028,0.96902083,12629
75,1273,1,11.295,,65.46065778,1.04970222,12630
75,1296,1,11.308,,65.54685889,1.21755111,12631
75,1333,1,11.287,,66.30345278,1.19232389,12632
75,1363,1,11.606,,65.34676278,2.1371875,12636
75,1364,1,11.206,,67.36728278,1.10045278,12637
75,1375,1,11.473,,67.09560139,1.7654225,12639
75,1412,1,11.574,,66.73076222,0.92368917,12642
75,1435,1,11.769,,67.32374694,1.64666278,12644
75,1460,1,11.47,,67.09189917,0.90655194,12646
75,1470,1,11.574,,66.03169611,2.17204583,12649
75,1564,1,11.672,,65.685485,0.86295889,12656
75,1577,1,11.268,,67.10791694,0.84396083,12657
75,1587,1,11.438,,65.06712222,1.06193583,12658
75,1614,1,11.187,,65.09579,1.14692222,12659
75,1656,1,11.099,,66.69023444,2.27229389,12661
75,1732,1,11.592,,66.46231528,0.80602583,12669
75,1762,1,12.204,,65.49432861,0.82747639,12670
75,1817,1,11.222,,66.43573306,0.77140972,12673
75,1922,1,11.249,,66.28656806,0.65023944,12676
75,1996,1,11.57,,65.91620111,0.65433,12681
75,2032,1,11.353,,65.08140833,0.68175333,12685
75,2034,1,11.324,,65.61503333,0.60044139,12686
75,2057,1,12.24,,65.48546944,1.84174556,12687
75,2247,1,11.692,,67.2978975,1.81468333,12688
76,7,1,11.488,,60.7931975,2.84936806,12694
76,37,1,11.203,,61.00276194,2.53758778,12697
76,50,1,11.851,,60.37771806,2.94936361,12699
76,63,1,11.07,,61.44202778,2.739785,12701
76,80,1,11.004,18968,60.96850556,2.57783972,12703
76,102,1,13.058,,61.46317083,3.24968444,12708
76,104,1,11.902,,62.22989444,3.19958306,12709
76,105,1,12.498,,60.50990389,2.82826028,12710
76,119,1,11.473,,61.68859083,2.98004111,12712
76,130,1,11.435,,60.45600917,3.16481278,12714
76,134,1,12.661,,61.41059528,2.79885222,12715
76,136,1,12.194,,61.00744028,2.735515,12716
76,158,1,12.666,,62.28337639,2.73821472,12717
76,172,1,12.544,,62.45287528,2.760765,12719
76,180,1,11.907,,61.78615556,2.50620806,12720
76,220,1,11.453,,61.0524225,2.86887806,12723
76,233,1,12.11,,61.8582575,3.16647472,12725
76,243,1,12.123,,61.85044444,2.65628667,12726
76,266,1,11.445,,61.56237222,2.83608139,12727
76,277,1,11.938,,62.33276083,2.66981667,12728
76,304,1,11.419,,60.74336083,4.51762639,12729
76,311,1,12.553,,60.84068306,4.71708611,12730
76,321,1,12.213,,60.02432083,3.81615028,12731
76,344,1,12.109,,61.20177694,3.96393556,12735
76,347,1,12.203,,61.42834972,4.10306389,12736
76,372,1,12.541,,62.18487333,4.73834861,12737
76,418,1,11.887,,60.69051333,4.97497111,12743
76,423,1,11.758,,60.60646694,3.70487861,12744
76,433,1,11.787,,61.35314083,4.6172275,12745
76,437,1,12.23,,61.07076194,4.84750917,12746
76,439,1,11.206,,62.442085,4.97742056,12748
76,457,1,11.054,,62.48677472,4.4194575,12751
76,460,1,12.376,,62.27101972,4.27293,12752
76,464,1,12.658,,62.34392167,3.34667833,12753
76,468,1,12.678,,61.91556333,4.15468333,12754
76,477,1,12.051,,62.2082525,3.97659222,12755
76,481,1,11.191,,62.19263583,4.37488667,12756
76,500,1,11.472,,61.729835,4.66333278,12758
76,514,1,11.459,,61.59969222,4.99542667,12760
76,517,1,11.658,,61.24629778,4.25157111,12761
76,527,1,12.843,,60.11649694,4.36224944,12763
76,542,1,11.174,,60.82819778,4.85743306,12764
76,547,1,11.248,,60.39725,3.9957075,12765
76,563,1,12.502,,60.02937444,4.09628361,12767
76,568,1,12.441,,62.23585778,3.76862028,12768
76,585,1,11.357,,61.43133444,3.71461111,12771
76,600,1,12.849,,61.53790139,4.68259083,12773
76,605,1,12.486,,62.14484694,4.75665306,12774
76,606,1,12.135,,60.44064194,4.10775611,12775
76,609,1,12.195,,61.75141222,4.73413667,12776
76,616,1,11.849,,60.15378972,4.80880722,12778
76,618,1,11.252,,60.40631111,4.16007028,12779
76,625,1,12.502,,61.51891167,4.67759333,12780
76,640,1,12.129,,61.93680111,3.64563306,12781
76,655,1,11.997,,60.90627222,4.91459611,12782
76,672,1,11.011,,61.66161639,4.02269333,12783
76,691,1,12.001,,60.34361917,4.32250083,12785
76,713,1,11.508,,61.37591528,3.39728444,12789
76,716,1,12.606,,62.223915,4.61419056,12790
76,730,1,12.084,,60.30036028,4.14330806,12792
76,734,1,11.758,,60.73624528,3.88710556,12793
76,736,1,11.66,,60.82535028,3.80715889,12795
76,750,1,11.724,,62.15699306,3.81716028,12797
76,751,1,12.591,,61.42231639,4.73729722,12798
76,760,1,11.887,,60.10298306,3.82577361,12799
76,763,1,12.534,,62.01379056,3.68930639,12800
76,786,1,11.772,,60.51594333,3.929135,12802
76,796,1,11.495,,60.08512333,4.96400944,12803
76,818,1,11.549,,60.75688361,3.75851139,12804
76,829,1,12.368,,61.20467417,4.82310694,12805
76,831,1,12.047,,61.68613083,3.3975675,12806
76,838,1,11.573,,62.14031722,3.76841167,12807
76,846,1,12.135,,60.36023139,3.89707472,12809
76,856,1,12.255,,62.20380722,3.79782028,12812
76,871,1,11.692,,62.18723861,4.729315,12813
76,876,1,11.816,,62.29173194,3.90606083,12814
76,886,1,12.841,,61.43861528,4.7445,12815
76,889,1,12.432,,61.1336725,4.55838944,12816
76,926,1,12.206,,60.41581528,3.70569472,12820
76,933,1,11.91,,60.46236889,3.81897639,12821
76,934,1,12.339,,60.86604028,4.29213611,12822
76,955,1,11.93,,61.27485722,3.96455528,12823
76,956,1,12.659,,60.38267972,3.72008111,12824
76,959,1,11.22,,62.23104417,3.49004389,12825
76,960,1,12.143,,61.84522556,3.97938056,12826
76,962,1,11.199,18988,61.02985639,4.09501694,12827
76,969,1,11.918,,62.0553475,4.265065,12828
76,983,1,11.919,,60.84324306,3.60237139,12829
76,1022,1,12.59,,61.75991917,3.35541972,12836
76,1032,1,11.406,,61.39655861,3.47258167,12838
76,1038,1,12.058,,62.17036,3.57847833,12839
76,1040,1,12.351,,61.99938639,4.37400583,12840
76,1041,1,11.713,,61.62891444,4.38867167,12841
76,1042,1,11.209,,61.11334278,4.39657361,12842
76,1043,1,12.481,,61.32104278,3.49307639,12843
76,1050,1,11.464,,60.17041583,3.54606611,12846
77,10,1,12.543,,62.56850722,2.57029583,12848
77,38,1,11.194,,64.42039694,2.97501917,12852
77,51,1,11.368,,64.58809556,3.252975,12854
77,79,1,11.696,,64.73224944,2.83304083,12857
77,88,1,11.101,,64.65802083,2.53712667,12858
77,138,1,11.816,,64.86176139,2.70956861,12861
77,146,1,11.842,,64.49348722,2.75296667,12864
77,163,1,11.353,,64.24431333,2.64238361,12865
77,168,1,11.563,,64.17439,2.93561667,12866
77,228,1,11.475,,62.96097361,2.63124556,12870
77,231,1,11.21,,62.55165583,3.01130083,12871
77,232,1,11.325,,63.685535,2.64468167,12872
77,267,1,11.426,,63.30707139,3.24818917,12876
77,275,1,11.318,,63.63644194,3.10905667,12877
77,285,1,12.06,,63.28780861,3.0087125,12880
77,289,1,11.951,,62.61211944,2.91640306,12881
77,295,1,11.245,,62.72732861,2.84890472,12882
77,306,1,12.56,,62.66110556,2.97686,12883
77,310,1,11.783,,62.70963222,2.78559222,12884
77,320,1,11.119,,62.74361611,2.69992972,12885
77,337,1,11.685,,62.70946528,2.558345,12887
77,356,1,11.702,,62.68818583,2.84201389,12888
77,360,1,11.471,,64.249985,4.24824028,12889
77,375,1,12.004,,62.78244,4.97763139,12891
77,377,1,11.733,,63.02753139,4.11786944,12892
77,382,1,11.871,,63.7592575,4.15289139,12893
77,385,1,11.012,,64.80185444,4.62371556,12894
77,392,1,11.662,,63.13706333,4.61130056,12895
77,406,1,11.148,,64.10181056,4.39192444,12897
77,408,1,12.074,,62.65076667,4.56189806,12898
77,411,1,11.614,,63.91349,3.5033075,12899
77,430,1,11.272,,64.35681194,4.70425028,12901
77,443,1,11.263,,64.82255528,4.18966333,12903
77,456,1,11.924,,64.71833111,4.9299825,12905
77,462,1,11.128,,64.14099444,4.77136306,12906
77,489,1,11.752,,64.69712444,3.75025833,12909
77,548,1,11.319,,64.35435583,3.18846444,12914
77,562,1,11.856,,63.65823194,3.7743775,12915
77,567,1,12.18,,64.36441889,4.19320611,12916
77,568,1,11.163,,63.06670694,3.67963333,12917
77,602,1,12.216,,64.94217944,3.44009778,12919
77,608,1,12.061,,64.34826806,4.141915,12920
77,646,1,12.504,,64.59076056,4.43521528,12923
77,665,1,11.027,,62.64716778,4.85369778,12925
77,674,1,11.589,,64.10573889,4.18028806,12928
77,688,1,12.244,,64.63549278,4.10131806,12931
77,709,1,11.758,,62.56049944,3.65151028,12933
77,756,1,11.089,,64.50893472,4.22961917,12941
77,759,1,11.781,,64.10581806,3.42116444,12942
77,775,1,11.488,,64.57442417,4.20911417,12944
